Complex_Number,Phase
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
(0.3334002759531528+13.581221564039634j),1.5462526341887297
(-0.23582062073795307-19.215428285250347j),-1.5830681730979799
(-1.3877787807814457e-14+13.593501423347274j),1.5707963267948977
0j,0.0
(0.33400372883417895-13.605803509140646j),-1.5462526341887268
(-0.7090279230601346+19.25022911782823j),1.607611865704154
(0.669016453433465-13.618142758448663j),-1.5217089415825562
0j,0.0
(-1.0054486131493467+13.630534288647805j),1.6444274046134066
(1.6607492837062943-19.28528309124021j),-1.4848934026733
(-1.3437175730700637+13.642993472204545j),1.6689710972195781
0j,0.0
(1.684249725477904-13.655536014076594j),-1.4480778637640463
(-2.6240743299220863+19.320764453699304j),1.7057866361288345
(2.027482686317672-13.668178032613639j),-1.4235341711578764
0j,0.0
(-2.3738676112284667+13.680936144861843j),1.7426021750380882
(3.60396395412298-19.35685592569284j),-1.3867186322486207
(-2.7238716579029667+13.693827557257887j),1.7671458676442588
0j,0.0
(3.0779806242915955-13.70687016279981j),-1.3499030933393645
(-4.605714643934176+19.393752588411676j),1.803961406553514
(3.436701795546515-13.720082645906153j),-1.3253594007331941
0j,0.0
(-3.800567036702719+13.733484596326152j),1.8407769454627687
(5.635078807940223-19.431666315609956j),-1.288543861823939
(-4.1701361730461945+13.747096633646063j),1.8653206380689398
0j,0.0
(4.54600070607766-13.760940544156222j),-1.251728322914684
(-6.698405926322769+19.47083097249095j),1.902136176978197
(4.9287879201411045-13.77503943210712j),-1.2271846303085128
0j,0.0
(-5.319165443386151+13.7894178876996j),1.9389517158874507
(7.80281228142229-19.511508667253835j),-1.1903690913992562
(-5.717846337076416+13.804102174535185j),1.9634954084936214
0j,0.0
(6.125594799710143-13.819120439711282j),-1.1535535524900014
(-8.956389467931913+19.55399743097888j),2.000310947402876
(6.543232587456361-13.834502950299836j),-1.1290098598838323
0j,0.0
(-6.971646270611673+13.850282360618483j),2.0371264863121326
(10.168465419694325-19.598640831813693j),-1.0921943209745761
(-7.411795467889011+13.866494015517336j),2.061670178918301
0j,0.0
(7.864722227297583-13.883176295897282j),-1.0553787820653213
(-11.44993683620999+19.64584021896652j),2.0984857178275576
(8.331561755346454-13.900371013889927j),-1.03083508945915
0j,0.0
(-8.813554736832916+13.918123866622281j),2.1353012567368133
(12.813699458817819-19.696070570716415j),-0.9940195505498949
(-9.312061537509203+13.936484959331953j),2.159844949342982
0j,0.0
(9.828578643995112-13.955509410884975j),-0.9572040116406406
(-14.275213932008558+19.74990133631956j),2.1966604882522387
(10.36475777271134-13.975258057599508j),-0.9326603190344699
0j,0.0
(-10.922428176667097+13.995798274853477j),2.2334760271614935
(15.853262105897358-19.808024292278823j),-0.8958447801252142
(-11.503622801336327+14.017204940462525j),2.2580197197676646
0j,0.0
(12.110609096164646-14.039561569535032j),-0.8590292412159598
(-17.57097512096145+19.871291408946863j),2.2948352586769203
(12.74592548658639-14.06296165781604j),-0.8344855486097884
0j,0.0
(-13.412424766451458+14.087510279924965j),2.331650797586174
(19.457256501647755-19.94076726616751j),-0.797670009700533
(-14.113326001057496+14.113326001057484j),2.3561944901923453
0j,0.0
(14.852276962055136-14.140543176599262j),-0.760854470791278
(-21.54879138758975+20.01780305764356j),2.3930100291016005
(15.633429682717969-14.169314734991332j),-0.7363107781851077
0j,0.0
(-16.46153247493583+14.199815566916639j),2.429825568010855
(23.892946217526124-20.10414339261972j),-0.6994952392758526
(-17.342042757867212+14.232246681025389j),2.454369260617026
0j,0.0
(18.281266412739505-14.266840336676285j),-0.6626797003665971
(-26.5520578755648+20.2020842744941j),2.491184799526281
(19.286531244118805-14.303866432893402j),-0.6381360077604271
0j,0.0
(-20.366404708385154+14.34364052778079j),2.528000338435537
(29.609958385948254-20.314713419556774j),-0.6013204688511707
(-21.530969682742466+14.386533995696578j),2.552544031041707
0j,0.0
(22.792177172942548-14.43298701824768j),-0.5645049299419159
(-33.18222582408626+20.44628782040027j),2.5893595699509624
(24.16430223269507-14.483525376796049j),-0.5399612373357461
0j,0.0
(-25.664540146289262+14.538782411164881j),2.626175108860217
(37.43290735934066-20.602849692058207j),-0.5031456984264904
(-27.313795948133965+14.599528099365223j),2.650718801466388
0j,0.0
(29.137744615091883-14.666708106791926j),-0.466330159517235
(-42.60304468755403+20.79327712589917j),2.6875343403756435
(31.16827676357-14.741497034400524j),-0.4417864669110648
0j,0.0
(-33.44550395134344+14.825372278346979j),2.7243498792848992
(49.062017673164874-21.031175187946012j),-0.40497092800180945
(-36.02059373915563+14.920218451489657j),2.748893571891069
0j,0.0
(38.95986475892259-15.02847821368262j),-0.3681553890925539
(-57.40627990686464+21.338512564806095j),2.7857091108003247
(42.35084739324189-15.153375499820246j),-0.34361169648638357
0j,0.0
(-46.311506526257475+15.299255213866363j),2.82252464970958
(68.6658034103008-21.75322537240037j),-0.30679615757712825
(-51.00473441444111+15.472117032893998j),2.84706834231575
0j,0.0
(56.66199692453819-15.68048634960125j),-0.2699806186678728
(-84.78578030359151+22.346959278966782j),2.8838838812250054
(63.623671206754395-15.936899996791j),-0.24543692606170267
0j,0.0
(-72.41165347709597+16.260580550351715j),2.920699420134261
(109.93409563174768-23.273226580848885j),-0.20862138715244727
(-83.86898933515197+16.68257921839437j),2.9452431127404313
0j,0.0
(99.45182802716221-17.256529153511966j),-0.1718058482431917
(-154.9467309046746+24.93114011027631j),2.9820586516496865
(121.91064901487411-18.083736513062213j),-0.14726215563702155
0j,0.0
(-157.13930546307193+19.38128476356748j),3.018874190558942
(259.554775427526-28.784082539658826j),-0.11044661672776612
(-220.46177201959938+21.71358931281756j),3.043417883165112
0j,0.0
(368.06588358831016-27.150170665699687j),-0.07363107781851075
(-781.3355554466157+48.0024066689537j),3.0802334220743677
(1105.641939000966-54.316705436122945j),-0.04908738521234053
(-1228.6764664376535+45.254833995939045j),3.104777114680538
(1106.641939000966-27.16653477042324j),-0.024543692606170262
(-782.7497690089888+9.606267092777006j),3.129320807286708
(369.06588358831016-1.0658141036401503e-14j),-2.887869486275943e-17
0j,0.0
(-221.46177201959938-5.436581352882153j),-3.117048960983623
(260.9689889898991+9.612057036517832j),0.036815538909255346
(-158.13930546307193-7.768885902132228j),-3.0925052683774528
0j,0.0
(122.91064901487411+9.066434152637477j),0.07363107781851075
(-156.36094446704772-13.46499946590038j),-3.0556897294681975
(100.45182802716216+9.893641512187726j),0.09817477042468103
0j,0.0
(-84.86898933515195-10.467591447305331j),-3.018874190558942
(111.34830919412079+15.12291299532779j),0.13499030933393644
(-73.411653477096-10.889590115347982j),-2.9943304979527716
0j,0.0
(64.62367120675441+11.213270668908702j),0.17180584824319187
(-86.19999386596464-16.04918029720989j),-2.9575149590435164
(57.661996924538165+11.469684316098451j),0.19634954084936218
0j,0.0
(-52.00473441444113-11.6780536328057j),-2.920699420134261
(70.08001697267389+16.6429142037763j),0.23316507975861744
(-47.31150652625741-11.850915451833341j),-2.8961557275280905
0j,0.0
(43.350847393241864+11.996795165879456j),0.269980618667873
(-58.820493469237704-17.05762701137058j),-2.859340188618835
(39.959864758922585+12.121692452017083j),0.29452431127404316
0j,0.0
(-37.02059373915562-12.22995221421004j),-2.82252464970958
(50.47623123553801+17.364964388230664j),0.33133985018329826
(-34.44550395134341-12.324798387352718j),-2.7979809571034098
0j,0.0
(32.16827676357+12.408673631299175j),0.368155389092554
(-44.01725824992713-17.602862450277506j),-2.761165418194154
(30.137744615091886+12.483462558907773j),0.39269908169872414
0j,0.0
(-28.313795948133983-12.550642566334473j),-2.724349879284899
(38.84712092171379+17.793289884118465j),0.4295146206079793
(-26.66454014628929-12.611388254534816j),-2.6998061866787286
0j,0.0
(25.164302232695114+12.666645288903648j),0.46633015951723467
(-34.596439386459345-17.949851755776404j),-2.6629906477694734
(23.792177172942537+12.717183647452018j),0.49087385212340545
0j,0.0
(-22.53096968274246-12.763636670003123j),-2.6261751088602177
(31.02417194832135+18.081426156619894j),0.52768939103266
(-21.366404708385183-12.806530137918909j),-2.6016314162540484
0j,0.0
(20.28653124411881+12.846304232806299j),0.5645049299419164
(-27.96627143793792-18.19405530168257j),-2.5648158773447918
(19.28126641273951+12.883330329023416j),0.5890486225480863
0j,0.0
(-18.342042757867215-12.91792398467431j),-2.528000338435537
(25.30715977989924+18.291996183556954j),0.6258641614573413
(-17.461532474935886-12.950355098783058j),-2.5034566458293677
0j,0.0
(16.633429682717985+12.980855930708367j),0.6626797003665965
(-22.963004949962826-18.378336518533118j),-2.466641106920111
(15.852276962055123+13.009627489100435j),0.6872233929727676
0j,0.0
(-15.113326001057498-13.036844664642215j),-2.4298255680108563
(20.87147006402091+18.45537231000916j),0.7240389318820207
(-14.412424766451492-13.062660385774734j),-2.405281875404686
0j,0.0
(13.74592548658636+13.087209007883663j),0.7608544707912788
(-18.985188683334485-18.524848167229813j),-2.3684663364954295
(13.110609096164646+13.110609096164666j),0.7853981633974491
0j,0.0
(-12.503622801336318-13.132965725237174j),-2.331650797586175
(17.267475668270436+18.588115283897853j),0.8222137023067039
(-11.922428176667113-13.15437239084622j),-2.307107104980005
0j,0.0
(11.364757772711336+13.17491260810019j),0.8590292412159592
(-15.689427494381654-18.64623823985711j),-2.2702915660707492
(10.828578643995124+13.194661254814722j),0.8835729338221292
0j,0.0
(-10.31206153750921-13.213685706367746j),-2.233476027161493
(14.227913021190894+18.700069005460257j),0.9203884727313848
(-9.813554736832923-13.232046799077416j),-2.2089323345553242
0j,0.0
(9.33156175534645+13.249799651809774j),0.9572040116406396
(-12.864150398583067-18.750299357210153j),-2.172116795646068
(8.864722227297587+13.266994369802417j),0.9817477042468103
0j,0.0
(-8.411795467889036-13.283676650182361j),-2.1353012567368133
(11.5826789820674+18.79749874436298j),1.018563243156066
(-7.971646270611664-13.299888305081218j),-2.1107575641306426
0j,0.0
(7.5432325874563535+13.315667715399861j),1.055378782065322
(-10.370603030305027-18.84214214519779j),-2.0739420252213874
(7.125594799710124+13.331050225988418j),1.0799224746714915
0j,0.0
(-6.717846337076414-13.346068491164512j),-2.037126486312132
(9.217025843795339+18.884630908922844j),1.1167380135807474
(-6.319165443386106-13.360752778000101j),-2.012582793705959
0j,0.0
(5.9287879201411+13.375131233592581j),1.1535535524900022
(-8.11261948869579-18.92530860368573j),-1.9757672547967045
(5.546000706077669+13.389230121543477j),1.1780972450961726
0j,0.0
(-5.1701361730462185-13.403074032053635j),-1.938951715887452
(7.049292370313346+18.964473260566717j),1.214912784005427
(-4.800567036702733-13.416686069373549j),-1.9144080232812806
0j,0.0
(4.436701795546506+13.430088019793548j),1.2517283229146838
(-6.019928206307288-19.002386987764993j),-1.8775924843720255
(4.0779806242916035+13.443300502899891j),1.2762720155208533
0j,0.0
(-3.7238716579029845-13.456343108441814j),-1.8407769454627707
(5.018177516496101+19.03928365048383j),1.3130875544301086
(-3.3738676112284622-13.469234520837858j),-1.8162332528565988
0j,0.0
(3.027482686317682+13.481992633086058j),1.349903093339365
(-4.038287892295147-19.075375122477375j),-1.7794177139473437
(2.684249725477904+13.494634651623105j),1.3744467859455356
0j,0.0
(-2.343717573070056-13.507177193495156j),-1.7426021750380885
(3.074962846079364+19.110856484936463j),1.4112623248547904
(-2.00544861314933-13.519636377051894j),-1.718058482431916
0j,0.0
(1.6690164534334306+13.532027907251038j),1.448077863764048
(-2.1232414854331623-19.145910458348443j),-1.6812429435226612
(1.3340037288341968+13.544367156559053j),1.4726215563702147
0j,0.0
(-1.000000000000014-13.556669242352427j),-1.6444274046134084
(1.178392941635142+19.18071129092633j),1.5094370952794691
(-0.6665997240469161-13.568949101660063j),-1.6198837120072456
0j,0.0
(-0.3536066404476734-28.8130148222358j),-1.5830681730979783
(-7.183142969324763e-14+40.76003249419223j),1.5707963267948983
(0.353819768246022-28.830381165812693j),-1.5585244804918104
0j,0.0
(-1.0625266153052886+28.84777894238716j),1.6076118657041516
(2.004829810616207-40.809248303605756j),-1.5217089415825542
(-1.7733744031555174+28.86522927610806j),1.6321555583103222
0j,0.0
(2.487234023806532-28.882753546174243j),-1.4848934026733014
(-4.024242728959351+40.85882210822004j),1.6689710972195784
(3.2049910646641715-28.90037349253628j),-1.4603497100671299
0j,0.0
(-3.9275502675139418+28.91811132535836j),1.705786636128832
(6.0682769634866744-40.90900033222116j),-1.4235341711578735
(-4.655840189104444+28.93598983942923j),1.730330328735002
0j,0.0
(5.390818115426558-28.95403253480091j),-1.3867186322486198
(-8.147458799143081+40.96004138140043j),1.7671458676442577
(6.1334752864781645-28.97226374504954j),-1.3621749396424494
0j,0.0
(-6.884842494145788+28.99070877469561j),1.803961406553514
(10.273026604609196-41.01222114222372j),-1.3253594007331944
(-7.645996123001547+29.009394047497224j),1.8285050991596843
0j,0.0
(8.418064712518131-29.028347267543438j),-1.2885438618239393
(-12.457186145866093+41.06583924942764j),1.8653206380689393
(9.202236129713427-29.04759759533279j),-1.2640001692177683
0j,0.0
(-9.999765453879714+29.067175841332535j),1.9021361769781944
(14.713410087113367-41.12122643835443j),-1.2271846303085112
(-10.811983690246166+29.087114679887073j),1.9266798695843657
0j,0.0
(11.640307447670942-29.107448886791936j),-1.1903690913992573
(-17.05679813408758+41.17875338597416j),1.9634954084936223
(12.486249737405933-29.1282156043886j),-1.1658253987930867
0j,0.0
(-13.351432076402778+29.14945463868395j),2.0003109474028773
(19.504519462063087-41.238841571882595j),-1.1290098598838323
(-14.237598110535245+29.171208793781634j),2.024854640009046
0j,0.0
(15.146629011734547-29.193524249860513j),-1.0921943209745757
(-22.076366576369992+41.30197687481365j),2.0616701789183023
(16.080560949940445-29.216450992086983j),-1.067650628368407
0j,0.0
(-17.041604997950436+29.24004329925161j),2.098485717827557
(24.79546067261078-41.368726888260866j),-1.0308350894591505
(-18.03216989721365+29.264360302637993j),2.123029410433728
0j,0.0
(19.054888198611913-29.289466627742904j),-0.9940195505498951
(-27.68916461950758+41.439763332948345j),2.1598449493429834
(20.11264639843221-29.315433134072904j),-0.9694758579437261
0j,0.0
(-21.208619821446167+29.342337771475904j),2.196660488252238
(30.79028363348351-41.515891531737246j),-0.9326603190344697
(-22.34631316725947+29.370266575498107j),2.2212041808584084
0j,0.0
(23.52960784203833-29.39931482931276j),-0.8958447801252148
(-34.138670041407835+41.59808980434005j),2.258019719767664
(24.76281745743647-29.42958842614226j),-0.8713010875190433
0j,0.0
(-26.050753208086572+29.461205474185547j),2.2948352586769185
(37.783404725382454-41.68756301878423j),-0.8344855486097879
(-27.39880125986273+29.494298196393274j),2.31937895128309
0j,0.0
(28.813014822235765-29.529015190717285j),-0.7976700097005339
(-41.785816718323204+41.78581671832316j),2.3561944901923453
(30.300224278882943-29.56552413366534j),-0.7731263170943627
0j,0.0
(-31.868169665385114+29.604015032446014j),2.3930100291016005
(46.22374649744364-41.89476177941674j),-0.7363107781851075
(-33.52566098641043+29.644704160534687j),2.4175537217077707
0j,0.0
(35.28277346225673-29.687838850707116j),-0.699495239275853
(-51.19769868756367+42.01686545211986j),2.454369260617026
(37.15108693467725-29.73370337212258j),-0.674951546669682
0j,0.0
(-39.143981557295405+29.782626189116144j),2.4911847995262812
(56.839942999401316-42.1553747755774j),-0.6381360077604274
(-41.27700585493767+29.83498899654812j),2.5157284921324514
0j,0.0
(43.56833871147339-29.891238060968988j),-0.6013204688511713
(-63.328358673379554+42.314656440043514j),2.5525440310417076
(46.03937451114318-29.9518985850327j),-0.576776776245001
0j,0.0
(-48.71547153253607+30.017593079537694j),2.5893595699509624
(70.9081854069675-42.500730742177495j),-0.5399612373357455
(-51.6269193426024+30.089065111616875j),2.613903262557132
0j,0.0
(54.81020380859711-30.16721035903779j),-0.5031456984264908
(-79.92750719483561+42.72214266442667j),2.650718801466388
(58.30968234256251-30.253117735146404j),-0.4786020058203203
0j,0.0
(-62.17983347371799+30.34812461276957j),2.6875343403756435
(90.89777910626319-42.99144772401246j),-0.44178646691106455
(-66.48832440531146+30.453892128508986j),2.7120780329818137
0j,0.0
(71.32026597050834-30.572509636045417j),-0.404970928001809
(-104.60277095126736+43.32788638982138j),2.748893571891069
(76.78422821663345-30.706642380442975j),-0.380427235395639
0j,0.0
(-83.02092953833031+30.859744804395547j),2.7857091108003247
(122.3080696295861-43.76252707640108j),-0.3436116964863835
(-90.21609654915841+31.036376240354976j),2.810252803406495
0j,0.0
(98.62003340409578-31.2426813104341j),-0.306796157577128
(-146.19912446709634+44.34901955339073j),2.84706834231575
(108.57837354231823-31.487144839319473j),-0.2822524649709581
0j,0.0
(-120.58225353046095+31.78182355298928j),2.8838838812250054
(180.4033473917587-45.188686096497705j),-0.24543692606170256
(-135.35390367947076+32.14444721042258j),2.9084275738311756
0j,0.0
(154.0007110925664-32.60220063914458j),-0.2086213871524472
(-233.76437820204305+46.4986258772021j),2.9452431127404313
(178.31149468772057-33.19899687879388j),-0.18407769454627695
0j,0.0
(-211.37598925547712+34.01068466116034j),2.9820586516496865
(329.27457784398666-48.84326967576021j),-0.14726215563702155
(-259.03030816510966+35.180532527931135j),3.0066023442558567
